"id","survey_app_id_id","necessary","concerned","understand","category","permission","keep_choice","selection","recall","last_use","aware_prior","access_beneficial","access_concerned","access_change","installed_on","days_since_install"
"1145","891","Necessary","Not concerned","Confident","Google Play","Create, edit, and delete your Google Play Games activity","Unsure","randomApp","Unsure","In the previous year","Unsure","Neither agree nor disagree","Disagree","Neither agree nor disagree","2021-01-18 19:20:33.000000","92"
"1146","929","Necessary","Not concerned","Very confident","Gmail","View your email messages and settings","Unsure","newestApp","Yes","In the previous month","Yes","Agree","Agree","Neither agree nor disagree","2021-03-19 01:46:42.000000","32"
"1147","929","Necessary","Not concerned","Confident","Basic account info","See your primary Google Account email address","Unsure","newestApp","Yes","In the previous month","Yes","Agree","Agree","Neither agree nor disagree","2021-03-19 01:46:42.000000","32"
"1148","929","Moderately necessary","Not concerned","Moderately confident","Basic account info","See your personal info, including any personal info you've made publicly available","Unsure","newestApp","Yes","In the previous month","Yes","Agree","Agree","Neither agree nor disagree","2021-03-19 01:46:42.000000","32"
"1149","945","Not necessary","Very concerned","Slightly confident","Google Drive","See, create, and delete its own configuration data in your Google Drive","Keep","oldestApp","Yes","In the previous week","No","Disagree","Strongly agree","Agree","2017-12-03 19:49:57.000000","1234"
"1150","945","Necessary","Not concerned","Confident","Google Play","Create, edit, and delete your Google Play Games activity","Keep","oldestApp","Yes","In the previous week","No","Disagree","Strongly agree","Agree","2017-12-03 19:49:57.000000","1234"
"1151","945","Not necessary","Concerned","Confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","oldestApp","Yes","In the previous week","No","Disagree","Strongly agree","Agree","2017-12-03 19:49:57.000000","1234"
"1152","945","Moderately necessary","Slightly concerned","Confident","Additional access","See your language preferences","Keep","oldestApp","Yes","In the previous week","No","Disagree","Strongly agree","Agree","2017-12-03 19:49:57.000000","1234"
"1153","945","Not necessary","Concerned","Confident","Additional access","See your age group","Keep","oldestApp","Yes","In the previous week","No","Disagree","Strongly agree","Agree","2017-12-03 19:49:57.000000","1234"
"1154","933","Necessary","Not concerned","Confident","Google Play","Create, edit, and delete your Google Play Games activity","Keep","newestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2021-04-15 04:21:41.000000","5"
"1155","934","Necessary","Slightly concerned","Confident","Google Play","Create, edit, and delete your Google Play Games activity","Keep","randomApp","Yes","In the previous month","Yes","Agree","Disagree","Disagree","2021-01-02 21:30:58.000000","108"
"1156","952","Not necessary","Moderately concerned","Very confident","Google Contacts","See, edit, download, and permanently delete your contacts","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2019-07-28 17:15:06.000000","632"
"1157","952","Not necessary","Moderately concerned","Very confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2019-07-28 17:15:06.000000","632"
"1158","952","Very necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2019-07-28 17:15:06.000000","632"
"1159","947","Very necessary","Not concerned","Very confident","Basic account info","Full account access","Keep","newestApp","Yes","In the previous week","Yes","Strongly agree","Strongly disagree","Strongly disagree","2021-03-30 22:39:14.000000","21"
"1160","959","Very necessary","Not concerned","Very confident","Google Calendar","See, edit, share, and permanently delete all the calendars you can access using Google Calendar","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Strongly disagree","2019-08-29 00:05:51.000000","600"
"1161","962","Slightly necessary","Very concerned","Moderately confident","Basic account info","Full account access","Keep","oldestApp","Yes","Today","Yes","Strongly agree","Agree","Neither agree nor disagree","2020-05-04 13:29:02.000000","351"
"1162","969","Very necessary","Not concerned","Very confident","Google AdWords","Manage your AdWords campaigns","Keep","oldestApp","Yes","In the previous week","Yes","Strongly agree","Strongly disagree","Strongly disagree","2017-04-17 18:57:36.000000","1464"
"1163","964","Not necessary","Slightly concerned","Very confident","Gmail","Manage drafts and send emails","Keep","newestApp","Yes","In the previous week","No","Neither agree nor disagree","Agree","Agree","2020-11-24 23:22:40.000000","147"
"1164","964","Not necessary","Slightly concerned","Very confident","Gmail","Send email on your behalf","Keep","newestApp","Yes","In the previous week","No","Neither agree nor disagree","Agree","Agree","2020-11-24 23:22:40.000000","147"
"1165","964","Not necessary","Slightly concerned","Very confident","Gmail","View your email messages and settings","Keep","newestApp","Yes","In the previous week","No","Neither agree nor disagree","Agree","Agree","2020-11-24 23:22:40.000000","147"
"1166","964","Necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Keep","newestApp","Yes","In the previous week","No","Neither agree nor disagree","Agree","Agree","2020-11-24 23:22:40.000000","147"
"1167","964","Slightly necessary","Slightly concerned","Very confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","newestApp","Yes","In the previous week","No","Neither agree nor disagree","Agree","Agree","2020-11-24 23:22:40.000000","147"
"1168","967","Not necessary","Slightly concerned","Very confident","Gmail","View your email messages and settings","Keep","randomApp","Yes","In the previous month","No","Disagree","Agree","Agree","2019-10-25 21:43:05.000000","543"
"1169","967","Necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Keep","randomApp","Yes","In the previous month","No","Disagree","Agree","Agree","2019-10-25 21:43:05.000000","543"
"1170","967","Slightly necessary","Slightly concerned","Very confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","randomApp","Yes","In the previous month","No","Disagree","Agree","Agree","2019-10-25 21:43:05.000000","543"
"1171","970","Moderately necessary","Slightly concerned","Moderately confident","Google Contacts","See and download your contacts","Remove","oldestApp","Yes","More than a year ago","Yes","Disagree","Disagree","Disagree","2019-09-08 22:52:19.000000","590"
"1172","970","Slightly necessary","Slightly concerned","Moderately confident","Basic account info","See your personal info, including any personal info you've made publicly available","Remove","oldestApp","Yes","More than a year ago","Yes","Disagree","Disagree","Disagree","2019-09-08 22:52:19.000000","590"
"1173","970","Moderately necessary","Slightly concerned","Moderately confident","Basic account info","See your primary Google Account email address","Remove","oldestApp","Yes","More than a year ago","Yes","Disagree","Disagree","Disagree","2019-09-08 22:52:19.000000","590"
"1174","972","Slightly necessary","Slightly concerned","Slightly confident","Google Drive","Connect itself to your Google Drive","Unsure","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Disagree","Disagree","2021-03-10 01:45:52.000000","41"
"1175","972","Slightly necessary","Moderately concerned","Slightly confident","Google Drive","See, edit, create, and delete only the specific Google Drive files you use with this app","Unsure","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Disagree","Disagree","2021-03-10 01:45:52.000000","41"
"1176","972","Slightly necessary","Slightly concerned","Slightly confident","Basic account info","See your personal info, including any personal info you've made publicly available","Unsure","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Disagree","Disagree","2021-03-10 01:45:52.000000","41"
"1177","972","Slightly necessary","Slightly concerned","Slightly confident","Basic account info","See your primary Google Account email address","Unsure","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Disagree","Disagree","2021-03-10 01:45:52.000000","41"
"1178","971","Slightly necessary","Slightly concerned","Slightly confident","Google Drive","See and download all your Google Drive files","Unsure","randomApp","No","Unsure","No","Disagree","Disagree","Disagree","2020-07-16 20:53:56.000000","278"
"1179","971","Slightly necessary","Slightly concerned","Slightly confident","Basic account info","See your personal info, including any personal info you've made publicly available","Unsure","randomApp","No","Unsure","No","Disagree","Disagree","Disagree","2020-07-16 20:53:56.000000","278"
"1180","971","Slightly necessary","Slightly concerned","Slightly confident","Basic account info","See your primary Google Account email address","Unsure","randomApp","No","Unsure","No","Disagree","Disagree","Disagree","2020-07-16 20:53:56.000000","278"
"1181","976","Very necessary","Not concerned","Very confident","Gmail","Read, compose, send, and permanently delete all your email from Gmail","Keep","oldestApp","Yes","Today","Yes","Strongly agree","Disagree","Disagree","2020-04-05 14:00:33.000000","380"
